timestamp,gate_id,attendee_id,gender,age,pre_existing_medical_condition,ticket_status,wait_time_min,crowd_density_sq_m,security_personnel,police_presence,incident_reported,incident_type,injury_severity,emergency_called,response_time_min,first_responder_type,crowd_control_measures,entry_delay_min,social_media_mentions,panic_button_pressed,possible_death_cause,attempted_entry,location_category,exit_gate_status,communication_method,group_size,behavior_flag,mob_movement,evacuation_mode,duration_in_crowd_min,lat,lon,mode_of_transport,emotional_state
2024-05-04 16:07:21,Gate 11,5769,Male,29,False,Valid,41,6.55,4,4,False,None,None,False,0,None,Barricades,9,4,False,,True,Main Queue Line,Clear,Official Announcement,4,Normal,Flowing,No Evacuation,63,12.9791,77.6005,Metro,Anxious
2024-05-04 18:23:50,Gate 2,5770,Male,23,False,Invalid,41,6.4,5,4,True,Panic,None,False,0,Stadium Security,Rope Lines,23,44,True,,False,St. Mark's Road (Food Stalls),Partially Blocked,Word of Mouth,6,Agitated,Pushing,No Evacuation,188,12.9714,77.6017,Bus,Terrified
2024-05-04 17:16:38,Gate 1,5771,Female,32,False,Valid,26,0.5,10,4,False,None,None,False,0,None,None,9,3,False,,True,Main Queue Line,Clear,Official Announcement,3,Normal,Flowing,No Evacuation,203,12.9791,77.6005,Car,Excited
2024-05-04 17:41:05,Gate 9,5772,Male,23,False,Invalid,26,1.22,12,8,False,None,None,False,0,None,None,14,2,False,,False,Main Queue Line,Clear,Social Media,1,Anxious,Pushing,No Evacuation,143,12.9791,77.6005,Car,Anxious
2024-05-04 16:40:31,Gate 7,5773,Female,35,False,Valid,27,3.66,5,4,False,None,None,False,0,None,Rope Lines,18,2,False,,True,Official Parking Area,Clear,Official Announcement,1,Normal,Pushing,No Evacuation,24,12.9765,77.598,Auto Rickshaw,Anxious
2024-05-04 16:54:01,Gate 6,5774,Female,28,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,0,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 17:30:36,Gate 4,5775,Male,33,False,Invalid,33,2.71,7,5,False,None,None,False,0,None,Barricades,5,2,False,,False,Main Queue Line,Clear,Social Media,3,Normal,Pushing,No Evacuation,220,12.9791,77.6005,Car,Excited
2024-05-04 14:12:37,Gate 6,5776,Female,20,False,Invalid,15,2.73,4,5,False,Scuffle,None,False,0,None,Barricades,2,2,False,,True,At Gate Entrance,Clear,Official Announcement,4,Aggressive,Flowing,No Evacuation,137,12.9787,77.5998,Bike,Excited
2024-05-04 16:56:55,Gate 9,5777,Female,20,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 20:56:42,Gate 4,5778,Male,21,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,5,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 16:11:15,Gate 4,5779,Female,26,False,Invalid,27,7.0,7,1,False,None,None,False,0,None,Police Cordon,7,3,False,,False,Official Parking Area,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,173,12.9765,77.598,Auto Rickshaw,Anxious
2024-05-04 14:54:26,Gate 4,5780,Male,18,False,Invalid,7,0.5,4,3,False,None,None,False,0,None,None,0,0,False,,False,At Gate Entrance,Clear,Official Announcement,3,Normal,Flowing,No Evacuation,57,12.9787,77.5998,Bike,Calm
2024-05-04 16:48:32,Gate 9,5781,Male,27,False,Invalid,24,0.5,7,6,False,Scuffle,None,False,0,None,None,20,3,False,,True,At Gate Entrance,Clear,Official Announcement,5,Aggressive,Pushing,No Evacuation,174,12.9787,77.5998,Car,Anxious
2024-05-04 17:28:40,Gate 6,5782,Male,29,True,Invalid,22,6.38,7,2,False,None,None,False,0,None,Barricades,8,5,False,,True,Cubbon Road (Stadium Side),Clear,Official Announcement,3,Aggressive,Flowing,No Evacuation,63,12.9795,77.6011,Bus,Anxious
2024-05-04 19:15:30,Gate 11,5783,Female,25,False,Invalid,29,5.72,12,6,False,None,None,False,0,None,Barricades,29,10,False,,False,Main Queue Line,Clear,Police Instructions,6,Anxious,Flowing,No Evacuation,95,12.9791,77.6005,Bike,Calm
2024-05-04 14:00:12,Gate 6,5784,Female,25,False,Invalid,14,0.5,5,3,False,None,None,False,0,None,None,0,0,False,,False,Anil Kumble Circle,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,218,12.9778,77.6015,Metro,Calm
2024-05-04 16:53:00,Gate 13,5785,Female,19,True,Invalid,21,0.5,8,6,False,None,None,False,0,None,None,9,1,False,,False,At Gate Entrance,Clear,Official Announcement,4,Normal,Pushing,No Evacuation,238,12.9787,77.5998,Cab/Ola/Uber,Anxious
2024-05-04 17:26:03,Gate 7,5786,Male,27,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,5,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:04:17,Gate 5,5787,Male,22,False,Invalid,18,0.5,12,2,False,None,None,False,0,None,None,13,2,False,,False,Anil Kumble Circle,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,170,12.9778,77.6015,Walking,Excited
2024-05-04 16:02:15,Gate 6,5788,Female,34,True,Invalid,24,3.75,4,1,False,Scuffle,None,False,0,None,Barricades,6,2,False,,True,At Gate Entrance,Clear,Official Announcement,5,Aggressive,Flowing,No Evacuation,50,12.9787,77.5998,Car,Anxious
2024-05-04 20:55:37,Gate 13,5789,Female,24,False,Valid,19,2.13,4,8,False,None,None,False,0,None,None,16,7,False,,True,Official Parking Area,Clear,Police Instructions,2,Anxious,Flowing,No Evacuation,105,12.9765,77.598,Bus,Scared
2024-05-04 14:00:19,Gate 3,5790,Male,29,False,Valid,3,1.03,5,8,False,None,None,False,0,None,None,3,2,False,,True,At Gate Entrance,Clear,Official Announcement,3,Normal,Flowing,No Evacuation,85,12.9787,77.5998,Auto Rickshaw,Calm
2024-05-04 18:24:32,Gate 6,5791,Male,27,False,Valid,58,5.09,8,3,False,None,None,False,0,None,Barricades,34,17,False,,True,Official Parking Area,Partially Blocked,Word of Mouth,5,Panicked,Running Chaotically,No Evacuation,67,12.9765,77.598,Walking,Anxious
2024-05-04 15:55:01,Gate 6,5792,Female,19,False,Valid,3,0.5,3,1,False,None,None,False,0,None,None,3,1,False,,True,St. Mark's Road (Food Stalls),Clear,Official Announcement,2,Normal,Flowing,No Evacuation,32,12.9714,77.6017,Cab/Ola/Uber,Excited
2024-05-04 16:01:14,Gate 7,5793,Female,32,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 17:59:32,Gate 11,5794,Female,31,False,Invalid,39,1.05,5,5,False,None,None,False,0,None,None,6,5,False,,False,Main Queue Line,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,187,12.9791,77.6005,Bus,Anxious
2024-05-04 17:59:13,Gate 6,5795,Female,31,False,Invalid,36,4.62,6,1,False,None,None,False,0,None,Rope Lines,19,2,False,,False,At Gate Entrance,Clear,Social Media,5,Anxious,Pushing,No Evacuation,131,12.9787,77.5998,Bus,Anxious
2024-05-04 18:16:31,Gate 4,5796,Female,25,False,Invalid,41,4.52,2,1,True,Panic,None,False,0,Bystander,Barricades,39,29,True,,False,Main Queue Line,Partially Blocked,Social Media,5,Panicked,Running Chaotically,No Evacuation,159,12.9791,77.6005,Bike,Anxious
2024-05-04 15:43:39,Gate 7,5797,Female,24,True,Invalid,11,0.5,8,3,True,Faint,Minor,False,0,Stadium Security,None,1,2,False,,False,Main Queue Line,Clear,Official Announcement,6,Normal,Flowing,Self-Walked,102,12.9791,77.6005,Auto Rickshaw,Calm
2024-05-04 14:10:58,Gate 2,5798,Male,28,False,Invalid,3,0.5,6,5,False,None,None,False,0,None,None,1,2,False,,False,At Gate Entrance,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,155,12.9787,77.5998,Bike,Calm
2024-05-04 18:47:45,Gate 3,5799,Male,22,True,Valid,30,1.91,11,8,False,None,None,False,0,None,None,10,8,False,,True,Cubbon Road (Stadium Side),Clear,Police Instructions,3,Cooperative,Flowing,No Evacuation,125,12.9795,77.6011,Bus,Scared
2024-05-04 17:37:27,Gate 6,5800,Male,29,False,Invalid,28,6.23,7,2,True,None,None,False,0,Stadium Security,Barricades,12,2,False,,False,Inside Cubbon Park (Near Stadium),Clear,Social Media,2,Normal,Flowing,No Evacuation,187,12.9779,77.5958,Metro,Excited
2024-05-04 18:21:49,Gate 6,5801,Female,29,False,Valid,77,1.67,4,4,True,Stampede,Major,True,6,Paramedic,None,34,23,False,,True,Main Queue Line,Clear,Social Media,4,Aggressive,Pushing,Assisted/Carried,85,12.9791,77.6005,Cab/Ola/Uber,Scared
2024-05-04 19:02:07,Gate 6,5802,Female,24,False,Invalid,21,4.0,6,5,False,Scuffle,None,False,0,None,Rope Lines,30,7,False,,True,Cubbon Park Metro Station Exit,Clear,Official Announcement,5,Aggressive,Flowing,No Evacuation,171,12.9811,77.5968,Cab/Ola/Uber,Confused
2024-05-04 16:18:28,Gate 9,5803,Female,23,False,Invalid,16,3.31,4,5,False,None,None,False,0,None,Barricades,5,3,False,,False,Cubbon Road (Stadium Side),Clear,Social Media,1,Normal,Pushing,No Evacuation,34,12.9795,77.6011,Auto Rickshaw,Excited
2024-05-04 18:32:41,Gate 8,5804,Female,18,False,Invalid,69,7.0,7,2,True,Scuffle,Minor,False,0,Police,Rope Lines,21,37,False,,True,Main Queue Line,Completely Blocked,Police Instructions,3,Aggressive,Pushing,Self-Walked,236,12.9791,77.6005,Bus,Anxious
2024-05-04 16:54:49,Gate 12,5805,Male,34,False,Invalid,26,1.71,4,4,False,None,None,False,0,None,None,12,5,False,,False,Main Queue Line,Clear,Social Media,1,Normal,Flowing,No Evacuation,181,12.9791,77.6005,Car,Excited
2024-05-04 18:05:27,Gate 7,5806,Female,35,False,Invalid,64,7.0,3,4,False,None,None,False,0,None,Barricades,39,20,False,,False,At Gate Entrance,Partially Blocked,Social Media,1,Agitated,Surging,No Evacuation,226,12.9787,77.5998,Bike,Terrified
2024-05-04 20:45:07,Gate 1,5807,Male,22,False,Valid,26,3.18,8,8,False,None,None,False,0,None,Barricades,28,4,False,,True,Main Queue Line,Clear,Police Instructions,3,Anxious,Flowing,No Evacuation,115,12.9791,77.6005,Metro,Calm
2024-05-04 17:32:56,Gate 5,5808,Female,31,False,Invalid,43,0.5,4,5,False,None,None,False,0,None,None,11,5,False,,False,Cubbon Road (Stadium Side),Clear,Official Announcement,4,Normal,Pushing,No Evacuation,93,12.9795,77.6011,Walking,Anxious
2024-05-04 15:54:33,Gate 8,5809,Female,26,False,Invalid,10,0.5,9,5,False,None,None,False,0,None,None,1,1,False,,False,Cubbon Park Metro Station Exit,Clear,Official Announcement,6,Normal,Flowing,No Evacuation,49,12.9811,77.5968,Walking,Calm
2024-05-04 16:32:32,Gate 2,5810,Male,30,False,Invalid,17,1.29,7,8,False,Scuffle,None,False,0,None,None,14,4,False,,True,At Gate Entrance,Clear,Social Media,3,Aggressive,Flowing,No Evacuation,228,12.9787,77.5998,Bus,Excited
2024-05-04 17:02:05,Gate 10,5811,Female,30,False,Valid,30,0.61,12,5,False,None,None,False,0,None,None,6,1,False,,True,Inside Cubbon Park (Near Stadium),Clear,Official Announcement,4,Normal,Flowing,No Evacuation,150,12.9779,77.5958,Bus,Anxious
2024-05-04 16:29:46,Gate 7,5812,Female,26,False,Invalid,34,0.5,8,5,True,Scuffle,Minor,False,0,Stadium Security,None,15,5,False,,True,Cubbon Road (Stadium Side),Clear,Social Media,5,Aggressive,Flowing,Assisted/Carried,203,12.9795,77.6011,Metro,Excited
2024-05-04 19:26:46,Gate 3,5813,Female,32,False,Invalid,16,5.59,10,3,False,None,None,False,0,None,Police Cordon,12,9,False,,False,Cubbon Road (Stadium Side),Clear,Police Instructions,2,Anxious,Flowing,No Evacuation,151,12.9795,77.6011,Metro,Confused
2024-05-04 18:35:46,Gate 7,5814,Male,28,True,Invalid,71,4.26,3,2,True,Panic,Minor,False,0,Bystander,Police Cordon,27,26,True,,False,Anil Kumble Circle,Clear,Word of Mouth,5,Aggressive,Pushing,Self-Walked,64,12.9778,77.6015,Car,Angry
2024-05-04 17:34:12,Gate 13,5815,Male,18,False,Invalid,25,5.03,9,2,False,None,None,False,0,None,Barricades,20,2,False,,True,At Gate Entrance,Clear,Social Media,1,Aggressive,Flowing,No Evacuation,83,12.9787,77.5998,Bus,Excited
2024-05-04 17:34:11,Gate 5,5816,Male,23,False,Valid,22,3.85,4,4,True,Medical Emergency,Minor,False,0,Bystander,Barricades,20,3,False,,True,Main Queue Line,Clear,Official Announcement,3,Normal,Pushing,Assisted/Carried,176,12.9791,77.6005,Walking,Anxious
2024-05-04 16:21:04,Gate 11,5817,Female,27,False,Invalid,45,1.69,8,2,False,None,None,False,0,None,None,10,4,False,,False,At Gate Entrance,Clear,Social Media,5,Normal,Pushing,No Evacuation,72,12.9787,77.5998,Metro,Anxious
2024-05-04 16:02:57,Gate 7,5818,Male,32,False,Invalid,24,0.98,8,1,False,None,None,False,0,None,None,11,2,False,,False,Cubbon Road (Stadium Side),Clear,Official Announcement,2,Normal,Flowing,No Evacuation,42,12.9795,77.6011,Cab/Ola/Uber,Excited
2024-05-04 18:56:34,Gate 13,5819,Male,18,False,Invalid,14,0.9,5,8,False,None,None,False,0,None,None,24,7,False,,False,Cubbon Road (Stadium Side),Clear,Police Instructions,4,Cooperative,Flowing,No Evacuation,26,12.9795,77.6011,Cab/Ola/Uber,Calm
2024-05-04 17:28:00,Gate 4,5820,Male,26,False,Invalid,43,2.6,2,5,True,Panic,Minor,False,0,Stadium Security,Police Cordon,10,6,True,,False,Main Queue Line,Clear,Official Announcement,1,Normal,Pushing,Self-Walked,202,12.9791,77.6005,Auto Rickshaw,Anxious
2024-05-04 16:36:26,Gate 6,5821,Female,21,False,Invalid,19,0.5,2,2,False,None,None,False,0,None,None,19,2,False,,False,At Gate Entrance,Clear,Official Announcement,4,Normal,Flowing,No Evacuation,91,12.9787,77.5998,Car,Anxious
2024-05-04 16:59:28,Gate 7,5822,Male,35,False,Valid,44,4.24,8,5,True,Scuffle,None,False,0,Police,Rope Lines,7,6,False,,True,Main Queue Line,Clear,Social Media,3,Normal,Flowing,No Evacuation,225,12.9791,77.6005,Auto Rickshaw,Excited
2024-05-04 17:32:19,Gate 4,5823,Male,21,False,Invalid,44,3.39,7,4,False,None,None,False,0,None,Barricades,13,2,False,,False,Official Parking Area,Clear,Official Announcement,3,Normal,Pushing,No Evacuation,191,12.9765,77.598,Cab/Ola/Uber,Excited
2024-05-04 16:25:14,Gate 8,5824,Female,28,False,Valid,24,0.65,6,2,False,None,None,False,0,None,None,5,0,False,,True,Inside Cubbon Park (Near Stadium),Clear,Social Media,4,Normal,Flowing,No Evacuation,228,12.9779,77.5958,Auto Rickshaw,Anxious
2024-05-04 14:18:04,Gate 6,5825,Male,34,False,Invalid,0,1.47,6,2,False,Scuffle,None,False,0,None,None,0,1,False,,True,Anil Kumble Circle,Clear,Official Announcement,5,Aggressive,Flowing,No Evacuation,134,12.9778,77.6015,Bus,Calm
2024-05-04 18:15:43,Gate 7,5826,Female,35,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,3,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 20:48:45,Gate 4,5827,Female,32,False,Invalid,16,0.5,4,2,False,None,None,False,0,None,None,23,2,False,,False,Cubbon Road (Stadium Side),Clear,Police Instructions,1,Anxious,Standing Still,No Evacuation,52,12.9795,77.6011,Auto Rickshaw,Scared
2024-05-04 20:46:02,Gate 11,5828,Female,33,False,Invalid,23,1.37,6,6,False,Scuffle,None,False,0,None,None,18,5,False,,True,Ticket Redemption Counter,Clear,Police Instructions,5,Aggressive,Flowing,No Evacuation,218,12.9783,77.5989,Bus,Confused
2024-05-04 18:05:18,Gate 3,5829,Female,22,False,Invalid,81,0.5,9,2,True,Stampede,None,True,3,Bystander,None,30,35,False,,False,Anil Kumble Circle,Clear,Word of Mouth,4,Agitated,Running Chaotically,No Evacuation,189,12.9778,77.6015,Cab/Ola/Uber,Scared
2024-05-04 17:02:13,Gate 4,5830,Female,27,False,Valid,19,6.42,4,4,True,None,None,False,0,Stadium Security,Barricades,16,4,False,,True,Cubbon Road (Stadium Side),Clear,Official Announcement,1,Normal,Flowing,No Evacuation,110,12.9795,77.6011,Cab/Ola/Uber,Anxious
2024-05-04 18:56:05,Gate 9,5831,Female,22,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,0,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:50:08,Gate 9,5832,Female,19,False,Invalid,37,6.08,11,4,False,None,None,False,0,None,Rope Lines,18,3,False,,True,At Gate Entrance,Clear,Social Media,1,Aggressive,Flowing,No Evacuation,116,12.9787,77.5998,Auto Rickshaw,Excited
2024-05-04 20:29:02,Gate 10,5833,Male,18,False,Invalid,28,2.98,7,5,False,None,None,False,0,None,Rope Lines,20,6,False,,False,At Gate Entrance,Clear,Police Instructions,2,Cooperative,Standing Still,No Evacuation,25,12.9787,77.5998,Bike,Confused
2024-05-04 18:20:08,Gate 7,5834,Male,18,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,0,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 18:05:51,Gate 12,5835,Male,33,True,Invalid,76,7.0,5,6,True,Scuffle,Minor,False,0,Police,Rope Lines,40,22,False,,False,At Gate Entrance,Partially Blocked,Police Instructions,5,Aggressive,Running Chaotically,Self-Walked,48,12.9787,77.5998,Walking,Terrified
2024-05-04 18:08:10,Gate 11,5836,Female,32,False,Valid,70,0.5,11,3,True,None,None,False,0,Bystander,None,28,30,False,,True,Queen's Road (Towards Gate 1),Clear,Word of Mouth,1,Aggressive,Running Chaotically,No Evacuation,43,12.9805,77.5995,Car,Angry
2024-05-04 17:31:55,Gate 6,5837,Male,26,False,Invalid,42,0.5,6,2,False,Scuffle,None,False,0,None,None,11,4,False,,True,At Gate Entrance,Clear,Official Announcement,4,Aggressive,Flowing,No Evacuation,117,12.9787,77.5998,Cab/Ola/Uber,Excited
2024-05-04 18:43:52,Gate 4,5838,Male,34,False,Invalid,57,7.0,6,3,True,Panic,None,False,0,Stadium Security,Rope Lines,29,31,False,,False,Anil Kumble Circle,Partially Blocked,Word of Mouth,1,Panicked,Surging,No Evacuation,104,12.9778,77.6015,Walking,Anxious
2024-05-04 16:15:33,Gate 2,5839,Female,21,False,Invalid,31,2.35,10,3,False,None,None,False,0,None,None,17,1,False,,False,St. Mark's Road (Food Stalls),Clear,Official Announcement,5,Anxious,Pushing,No Evacuation,111,12.9714,77.6017,Bike,Excited
2024-05-04 17:26:38,Gate 6,5840,Female,19,False,Invalid,21,4.67,6,2,False,None,None,False,0,None,Barricades,15,0,False,,True,At Gate Entrance,Clear,Official Announcement,4,Aggressive,Flowing,No Evacuation,171,12.9787,77.5998,Auto Rickshaw,Excited
2024-05-04 16:33:06,Gate 2,5841,Male,20,False,Invalid,16,0.5,4,5,False,None,None,False,0,None,None,9,3,False,,True,At Gate Entrance,Clear,Official Announcement,2,Aggressive,Pushing,No Evacuation,55,12.9787,77.5998,Bike,Anxious
2024-05-04 16:48:52,Gate 2,5842,Female,32,False,Valid,40,0.5,9,7,False,None,None,False,0,None,None,18,5,False,,True,Inside Cubbon Park (Near Stadium),Clear,Social Media,5,Normal,Pushing,No Evacuation,111,12.9779,77.5958,Bike,Excited
2024-05-04 16:07:38,Gate 11,5843,Male,35,False,Valid,31,0.5,7,4,False,None,None,False,0,None,None,6,3,False,,True,Inside Police Cordon,Clear,Social Media,6,Anxious,Pushing,No Evacuation,120,12.9784,77.5994,Bike,Excited
2024-05-04 18:31:55,Gate 8,5844,Male,31,False,Invalid,60,7.0,10,8,True,Stampede,Minor,True,9,Bystander,Barricades,40,34,True,,False,Cubbon Park Metro Station Exit,Partially Blocked,Word of Mouth,6,Agitated,Surging,Assisted/Carried,131,12.9811,77.5968,Bus,Angry
2024-05-04 18:49:34,Gate 8,5845,Male,30,False,Valid,11,0.76,12,5,False,None,None,False,0,None,None,13,4,False,,True,Ticket Redemption Counter,Clear,Police Instructions,3,Anxious,Flowing,No Evacuation,113,12.9783,77.5989,Auto Rickshaw,Calm
2024-05-04 17:48:21,Gate 6,5846,Male,29,False,Invalid,29,3.76,5,4,False,None,None,False,0,None,Rope Lines,7,4,False,,False,Main Queue Line,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,39,12.9791,77.6005,Bus,Anxious
2024-05-04 14:26:01,Gate 5,5847,Male,23,False,Valid,6,0.5,5,7,False,None,None,False,0,None,None,1,1,False,,True,Cubbon Park Metro Station Exit,Clear,Official Announcement,6,Normal,Flowing,No Evacuation,51,12.9811,77.5968,Car,Excited
2024-05-04 17:25:44,Gate 13,5848,Male,25,False,Valid,28,2.51,7,5,False,None,None,False,0,None,Police Cordon,6,3,False,,True,At Gate Entrance,Clear,Official Announcement,1,Anxious,Flowing,No Evacuation,58,12.9787,77.5998,Cab/Ola/Uber,Excited
2024-05-04 14:40:08,Gate 7,5849,Male,18,False,Invalid,2,0.5,7,5,False,None,None,False,0,None,None,0,1,False,,False,Main Queue Line,Clear,Official Announcement,6,Normal,Flowing,No Evacuation,79,12.9791,77.6005,Bike,Calm
2024-05-04 18:03:39,Gate 4,5850,Female,19,False,Invalid,70,1.6,5,2,True,None,None,False,0,Stadium Security,None,22,26,False,,False,Inside Cubbon Park (Near Stadium),Clear,Social Media,3,Agitated,Pushing,No Evacuation,122,12.9779,77.5958,Bike,Anxious
2024-05-04 16:27:57,Gate 8,5851,Male,30,False,Valid,41,1.52,8,3,True,None,None,False,0,Stadium Security,None,17,3,False,,True,Main Queue Line,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,127,12.9791,77.6005,Bus,Excited
2024-05-04 17:45:46,Gate 7,5852,Male,35,False,Invalid,36,0.5,5,3,True,None,None,False,0,Stadium Security,None,16,12,False,,False,Main Queue Line,Clear,Official Announcement,6,Normal,Pushing,No Evacuation,160,12.9791,77.6005,Walking,Anxious
2024-05-04 18:25:38,Gate 4,5853,Male,18,False,Valid,74,7.0,7,1,False,None,None,False,0,None,Rope Lines,27,13,False,,False,Ticket Redemption Counter,Partially Blocked,Social Media,5,Agitated,Surging,No Evacuation,69,12.9783,77.5989,Car,Angry
2024-05-04 17:58:02,Gate 3,5854,Female,19,True,Valid,23,1.69,9,7,True,Scuffle,Minor,False,0,Stadium Security,None,10,4,False,,True,Main Queue Line,Clear,Official Announcement,4,Normal,Pushing,Self-Walked,100,12.9791,77.6005,Walking,Excited
2024-05-04 17:14:49,Gate 9,5855,Female,18,False,Valid,25,0.5,10,2,False,None,None,False,0,None,None,9,5,False,,True,Main Queue Line,Clear,Social Media,2,Anxious,Pushing,No Evacuation,118,12.9791,77.6005,Auto Rickshaw,Anxious
2024-05-04 18:03:16,Gate 11,5856,Female,27,True,Invalid,51,3.63,4,7,False,None,None,False,0,None,Rope Lines,27,13,False,,False,Main Queue Line,Clear,Social Media,1,Panicked,Surging,No Evacuation,227,12.9791,77.6005,Metro,Anxious
2024-05-04 14:00:59,Gate 9,5857,Male,33,False,Invalid,7,0.5,12,4,False,None,None,False,0,None,None,1,2,False,,False,Ticket Redemption Counter,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,112,12.9783,77.5989,Bus,Calm
2024-05-04 17:26:01,Gate 12,5858,Male,20,False,Valid,18,4.6,7,8,False,None,None,False,0,None,Barricades,20,0,False,,True,Main Queue Line,Clear,Official Announcement,1,Anxious,Flowing,No Evacuation,61,12.9791,77.6005,Car,Excited
2024-05-04 17:35:07,Gate 3,5859,Male,25,True,Invalid,36,0.5,4,5,False,None,None,False,0,None,None,10,3,False,,False,Main Queue Line,Clear,Official Announcement,6,Normal,Pushing,No Evacuation,171,12.9791,77.6005,Cab/Ola/Uber,Excited
2024-05-04 16:31:58,Gate 1,5860,Male,30,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,4,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 20:47:23,Gate 9,5861,Male,32,False,Invalid,19,5.52,8,5,False,None,None,False,0,None,Barricades,28,4,False,,True,Cubbon Road (Stadium Side),Clear,Police Instructions,1,Aggressive,Standing Still,No Evacuation,59,12.9795,77.6011,Bike,Calm
2024-05-04 17:52:45,Gate 7,5862,Male,23,False,Valid,15,7.0,3,5,False,None,None,False,0,None,Barricades,16,2,False,,False,At Gate Entrance,Clear,Official Announcement,5,Anxious,Flowing,No Evacuation,235,12.9787,77.5998,Walking,Anxious
2024-05-04 20:50:45,Gate 7,5863,Female,32,False,Valid,27,2.65,7,1,False,None,None,False,0,None,Rope Lines,26,8,False,,True,Main Queue Line,Clear,Official Announcement,6,Normal,Standing Still,No Evacuation,119,12.9791,77.6005,Auto Rickshaw,Scared
2024-05-04 17:07:14,Gate 2,5864,Male,24,False,Invalid,39,3.67,9,7,False,None,None,False,0,None,Barricades,13,2,False,,False,Cubbon Road (Stadium Side),Clear,Social Media,4,Anxious,Pushing,No Evacuation,86,12.9795,77.6011,Walking,Excited
2024-05-04 15:09:07,Gate 1,5865,Female,31,False,Valid,11,0.5,5,6,False,None,None,False,0,None,None,5,1,False,,True,Inside Cubbon Park (Near Stadium),Clear,Official Announcement,6,Normal,Flowing,No Evacuation,151,12.9779,77.5958,Metro,Calm
2024-05-04 16:28:59,Gate 7,5866,Male,22,False,Valid,37,2.19,2,5,True,Faint,Minor,False,0,Stadium Security,None,13,8,False,,True,Main Queue Line,Clear,Official Announcement,2,Anxious,Pushing,Self-Walked,59,12.9791,77.6005,Walking,Anxious
2024-05-04 15:19:55,Gate 6,5867,Female,32,False,Invalid,8,0.5,8,5,False,None,None,False,0,None,None,3,0,False,,False,Main Queue Line,Clear,Official Announcement,6,Normal,Flowing,No Evacuation,51,12.9791,77.6005,Auto Rickshaw,Excited
2024-05-04 15:44:38,Gate 8,5868,Female,28,False,Invalid,6,0.5,5,3,False,None,None,False,0,None,None,4,0,False,,False,At Gate Entrance,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,233,12.9787,77.5998,Walking,Excited
2024-05-04 18:21:51,Gate 4,5869,Male,32,False,Invalid,57,7.0,5,4,False,None,None,False,0,None,Rope Lines,27,17,False,,False,At Gate Entrance,Completely Blocked,Word of Mouth,4,Aggressive,Running Chaotically,No Evacuation,75,12.9787,77.5998,Bike,Anxious
2024-05-04 18:19:16,Gate 5,5870,Male,33,True,Invalid,77,0.5,4,7,True,Medical Emergency,Minor,False,0,Stadium Security,None,30,30,False,,True,Cubbon Road (Stadium Side),Clear,Social Media,3,Aggressive,Pushing,Self-Walked,232,12.9795,77.6011,Cab/Ola/Uber,Scared
2024-05-04 17:59:26,Gate 4,5871,Female,26,False,Invalid,25,4.51,7,5,False,None,None,False,0,None,Rope Lines,18,2,False,,False,At Gate Entrance,Clear,Social Media,4,Normal,Flowing,No Evacuation,106,12.9787,77.5998,Walking,Anxious
2024-05-04 18:36:49,Gate 2,5872,Female,25,False,Valid,73,7.0,4,6,True,Panic,None,False,0,Bystander,Barricades,21,25,True,,True,Official Parking Area,Completely Blocked,Word of Mouth,2,Agitated,Surging,No Evacuation,72,12.9765,77.598,Cab/Ola/Uber,Scared
